KEY,SENTENCE,angry,disgust,fear,happy,neutral,sad,surprise,emocao_predominante,text_valence
1_5572_u,"He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.",0.02471330389380455,0.651903510093689,0.009909224696457386,0.0038115030620247126,0.29386523365974426,0.007533455267548561,0.00826370157301426,disgust,-0.6902479908894747
1_5580_u,"Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.",0.045618750154972076,0.2832760810852051,0.006573910359293222,0.027467792853713036,0.6231175065040588,0.00844061840325594,0.0055053518153727055,neutral,-0.3164415671490133
1_5581_u,I gargled with tequila and may have swallowed a teeny bit.,0.011584307998418808,0.783351480960846,0.06412499397993088,0.006241679657250643,0.10377369821071625,0.024838654324412346,0.00608514528721571,disgust,-0.8776577576063573
1_5617_u,Thanks for clearing that up,0.009790613315999508,0.0038179189432412386,0.001661553280428052,0.15661709010601044,0.7456266283988953,0.011873256415128708,0.07061295211315155,neutral,0.12947374815121293
1_5627_u,"Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you.",0.10645949095487595,0.15765155851840973,0.011296968907117844,0.15796591341495514,0.34684741497039795,0.03126394376158714,0.18851466476917267,neutral,-0.14870604872703552
1_5679_u,"I'd like to respond to that sarcastically: Yes, I relish the thought of a stranger covering my body with oil and rubbing it.",0.08296369016170502,0.21134918928146362,0.0030330705922096968,0.5290259122848511,0.15375393629074097,0.01341849472373724,0.006455699447542429,happy,0.2182614675257355
1_5699_u,"Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear.",0.008670695126056671,0.0022507181856781244,0.0013761791633442044,0.2818988561630249,0.589403510093689,0.005755295045673847,0.11064480990171432,neutral,0.26384596864227206
1_5751_u,Of course you do. You're a cutie pie! Any girl would be lucky to have you!,0.08643444627523422,0.016294579952955246,0.0023409491404891014,0.4862615466117859,0.21382145583629608,0.010328015312552452,0.18451903760433197,happy,0.37086355593055487
1_5758_u,"Oh, I could so see you being the face of hemorrhoids.",0.008375509642064571,0.4011095464229584,0.05361387878656387,0.0051555573008954525,0.2721349895000458,0.14092178642749786,0.11868879199028015,disgust,-0.5988651639781892
1_5786_u,"All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?""",0.12159448117017746,0.09772637486457825,0.009272860363125801,0.007787168957293034,0.704306960105896,0.005424029193818569,0.053888097405433655,neutral,-0.22623057663440704
1_5880_u,"When you're done copping a feel, that goes on my wrist.",0.014289158396422863,0.10059581696987152,0.004916901234537363,0.019000161439180374,0.8171085715293884,0.01682116836309433,0.027268217876553535,neutral,-0.1176228835247457
1_5919_u,"Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.",0.07855653762817383,0.15525482594966888,0.20869137346744537,0.007781024556607008,0.1604291945695877,0.36564263701438904,0.023644423112273216,sad,-0.8003643495030701
1_5953_u,Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,0.0034719405230134726,0.004143361002206802,0.0005051594926044345,0.9234862327575684,0.05276660993695259,0.00371401384472847,0.011912786401808262,happy,0.9116517578950152
1_5964_u,Smart. Whisper so the deaf chick can't hear you.,0.03959956765174866,0.13169613480567932,0.08539406955242157,0.005658884532749653,0.6861966252326965,0.04526067152619362,0.00619401503354311,neutral,-0.2962915590032935
1_60_u,It's just a privilege to watch your mind at work.,0.010123568587005138,0.014310123398900032,0.001197391771711409,0.05714716389775276,0.9046186804771423,0.002912986557930708,0.00969013199210167,neutral,0.028603093582205474
1_6020_u,You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,0.005912272725254297,0.009771362878382206,0.0014771155547350645,0.006080114282667637,0.9469443559646606,0.004126339685171843,0.025688355788588524,neutral,-0.015206976560875773
1_6032_u,"You see betrayal in others, but not yourself.",0.10861387848854065,0.8516902327537537,0.0041646091267466545,0.00045906458399258554,0.022822843864560127,0.010931193828582764,0.0013181280810385942,disgust,-0.9749408496136311
1_6039_u,I don't know what I'm going to do. I don't want to break up over this.,0.1059020459651947,0.12513214349746704,0.19277030229568481,0.021065177395939827,0.1286982297897339,0.3897525668144226,0.036679502576589584,sad,-0.7924918811768293
1_6065_u,"Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge.",0.01068030297756195,0.0030897187534719706,0.7682257294654846,0.04285447299480438,0.1604052037000656,0.005505308974534273,0.009239193983376026,fear,-0.7446465871762484
1_6092_u,"We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.",0.023196812719106674,0.042755670845508575,0.004793849773705006,0.01183813251554966,0.7998067140579224,0.01164360623806715,0.10596515983343124,neutral,-0.07055180706083775
1_6113_u,"So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.",0.024121196940541267,0.012000462040305138,0.011259490624070168,0.33210960030555725,0.24402426183223724,0.026933524757623672,0.3495514392852783,surprise,0.257794925943017
1_6134_u,"No, I'm just allergic to people who get Nobel Prizes for no good reason.",0.10656046122312546,0.232858806848526,0.010977646335959435,0.004751875530928373,0.5773419141769409,0.04342810809612274,0.024081116542220116,neutral,-0.38907314697280526
1_6165_u,"Yes, there's nothing quite like the slightly widened eyes of mildly startled.",0.005856381729245186,0.005278273951262236,0.9267079830169678,0.0016530986176803708,0.037305332720279694,0.003155791200697422,0.020043199881911278,fear,-0.9393453312804922
1_6183_u,You have a thing of paper clips right there.,0.014266092330217361,0.03159195929765701,0.0019562160596251488,0.004589820746332407,0.9155551195144653,0.0038709959480911493,0.0281697865575552,neutral,-0.047095442889258265
1_6188_u,"Oh, my God, that's where I know you from.",0.010704703629016876,0.013374176807701588,0.00434891739860177,0.004774934612214565,0.011737077496945858,0.0041526914574205875,0.9509074687957764,surprise,-0.027805554680526257
1_6211_u,"No. You mean this was all a ruse? Oh, how could I be so stu...",0.20622067153453827,0.20210009813308716,0.015549075789749622,0.007641249801963568,0.043022818863391876,0.06283662468194962,0.462629497051239,surprise,-0.4790652203373611
1_6221_u,"Well, if you don't mind looking like an orange traffic cone, great.",0.05486442893743515,0.1799059808254242,0.003239839104935527,0.18119777739048004,0.5699695348739624,0.0060797096230089664,0.004742696415632963,neutral,-0.0628921811003238
1_6355_u,"said horrible things about each other in public... all in all, a pretty magical night.",0.007070794235914946,0.04109993949532509,0.7874496579170227,0.02656245045363903,0.025160204619169235,0.01760827749967575,0.09504866600036621,fear,-0.8266662186942995
1_6370_u,"Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?",0.024481965228915215,0.19384002685546875,0.011296490207314491,0.008681141771376133,0.16591955721378326,0.011585041880607605,0.5841957330703735,surprise,-0.23252238240092993
1_6426_u,"You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.",0.009538484737277031,0.010318411514163017,0.0046300687827169895,0.01357092335820198,0.9386343359947205,0.008413001894950867,0.014894776977598667,neutral,-0.019329043570905924
1_6427_u,Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.,0.013532565906643867,0.4615016281604767,0.05133581534028053,0.004103831015527248,0.14566782116889954,0.30403923988342285,0.019819099456071854,disgust,-0.8263054182752967
1_6428_u,Sure. You want to see what all the scientists are wearing this year.,0.01915442943572998,0.041184742003679276,0.002449736464768648,0.007373991888016462,0.9051915407180786,0.007212318945676088,0.017433302477002144,neutral,-0.06262723496183753
1_6472_u,You'd think a winner could make a decent cup of cocoa.,0.004087324719876051,0.010314750485122204,0.0012623525690287352,0.010288539342582226,0.9338462352752686,0.006000996567308903,0.03419980779290199,neutral,-0.011376884998753667
1_6504_u,"Oh, I see why you're confused. No, her news sounded important, but what you're forgetting is, it was an achievement in the field of biology. That's all about yucky, squishy things.",0.03361424803733826,0.2124425619840622,0.011412869207561016,0.016700299456715584,0.39536187052726746,0.018424149602651596,0.3120439946651459,neutral,-0.2591935293748975
1_6534_u,"No, but maybe she wants a man with a pocket watch.",0.008296205662190914,0.01997125893831253,0.0021905279718339443,0.004248043522238731,0.9370073676109314,0.009823715314269066,0.01846291869878769,neutral,-0.03603366436436772
1_6627_u,"Well, yeah, sex with you is pretty great. Have you ever tried it?",0.014650070108473301,0.13433830440044403,0.012579728849232197,0.15448422729969025,0.6358981132507324,0.012776097282767296,0.035273462533950806,neutral,-0.019859973341226578
1_6645_u,"Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.",0.08477772772312164,0.550868809223175,0.014397719874978065,0.017003575339913368,0.24569255113601685,0.07300668209791183,0.014252888038754463,disgust,-0.7060473635792732
1_6648_u,You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?,0.056528374552726746,0.6395998001098633,0.031187819316983223,0.00183784996625036,0.19702760875225067,0.005658537149429321,0.0681600496172905,disgust,-0.7311366811627522
1_6683_u,"Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",0.024444162845611572,0.1588624119758606,0.010099358856678009,0.423809289932251,0.3524506986141205,0.018044276162981987,0.012289865873754025,happy,0.2123590800911188
1_672_u,Do you think Penny will come here and take care of us?,0.04345361888408661,0.03059758059680462,0.020563678815960884,0.02043495886027813,0.7209230661392212,0.023970920592546463,0.14005614817142487,neutral,-0.09815084002912045
1_6766_u,Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,0.016788840293884277,0.04088154435157776,0.023895027115941048,0.0013794804690405726,0.7858952283859253,0.11931587010622025,0.011843967251479626,neutral,-0.19950180139858276
1_6769_u,"Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",0.005131836514919996,0.009580175392329693,0.005119679030030966,0.011405473574995995,0.946506917476654,0.013065051287412643,0.009190778248012066,neutral,-0.021491268649697304
1_6835_u,"Oh, screw her. She's just lucky we let her hang out with us.",0.6089088320732117,0.2155844271183014,0.0049154069274663925,0.01100600603967905,0.11629356443881989,0.023841775953769684,0.019449980929493904,angry,-0.8422444360330701
1_6860_u,"I'm sorry, it's the bad boy attitude that comes with this hair.",0.010461335070431232,0.10196737945079803,0.01987692341208458,0.004696168936789036,0.0871172547340393,0.7525050640106201,0.023375973105430603,sad,-0.8801145330071449
1_70_u,I don't think I'll be able to stop thinking about it.,0.02738855592906475,0.045210666954517365,0.026579108089208603,0.0069565242156386375,0.1429181545972824,0.022311121225357056,0.728635847568512,surprise,-0.11453292798250914
1_7047_u,"Also instead of just living in your mother's house, you could actually live inside her body.",0.0068286387249827385,0.0126491729170084,0.0019474130822345614,0.0033225631341338158,0.9131699800491333,0.0034161757212132215,0.058666061609983444,neutral,-0.021518837311305106
1_7082_u,"...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin.",0.060607485473155975,0.0761018693447113,0.019881414249539375,0.06853757053613663,0.22853220999240875,0.3223261833190918,0.2240132838487625,sad,-0.4103793818503618
1_7089_u," Yeah, we, uh, made gift bags, had wine, and then went online and saw this.",0.010031144134700298,0.013463885523378849,0.0020546289160847664,0.017035111784934998,0.910889208316803,0.004961804486811161,0.04156416654586792,neutral,-0.013476351276040077
1_7186_u,"Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes.",0.054336242377758026,0.058744896203279495,0.008129279129207134,0.016825508326292038,0.8367999196052551,0.023024462163448334,0.0021396379452198744,neutral,-0.12740937154740095
1_7281_u,"Darn. If you weren't busy, I'd ask you to join us.",0.06995769590139389,0.14597566425800323,0.0786929577589035,0.008953758515417576,0.4386877715587616,0.22283664345741272,0.034895528107881546,neutral,-0.5085092028602958
1_7341_u,I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,0.010763898491859436,0.04500819742679596,0.0051182471215724945,0.004193897359073162,0.9106107354164124,0.0036935203243047,0.020611530169844627,neutral,-0.06038996600545943
1_7357_u,I'm starting to get a sense of it.,0.021484648808836937,0.10092824697494507,0.04058733582496643,0.008936985395848751,0.7802039980888367,0.012755046598613262,0.03510376065969467,neutral,-0.16681829281151295
1_7395_u,"Well, if that's all it takes, it's a good thing you don't have a dog.",0.01519938837736845,0.04513823613524437,0.0024204521905630827,0.21013538539409637,0.7088870406150818,0.012941545806825161,0.005277897231280804,neutral,0.1344357628840953
1_7400_u,"Of course, it is... it's been in the news. And it's a very famous boson.",0.016044000163674355,0.021906806156039238,0.004963632207363844,0.02293580025434494,0.794035792350769,0.018441393971443176,0.12167264521121979,neutral,-0.03842003224417567
1_7402_u,I didn't know they gave Nobel prizes for making boom-boom in the potty.,0.008101576939225197,0.005347874481230974,0.003048051381483674,0.005492675118148327,0.032100092619657516,0.003170889802277088,0.9427388310432434,surprise,-0.014175717486068606
1_7442_u,"The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.",0.15169066190719604,0.3111915588378906,0.026897501200437546,0.00611393665894866,0.4272667169570923,0.028577640652656555,0.04826192930340767,neutral,-0.5122434259392321
1_7443_u,We've kind of been involved in a five-year experiment.,0.009412571787834167,0.027948899194598198,0.009211871773004532,0.011025062762200832,0.9091385006904602,0.008588059805333614,0.024675020948052406,neutral,-0.04413633979856968
1_7445_u,My limbic system wants to take your pants off.,0.08437332510948181,0.6048634648323059,0.02527632750570774,0.002021495485678315,0.1983356475830078,0.06731906533241272,0.017810644581913948,disgust,-0.7798106872942299
1_7449_u,"Okay, the NASA Web site says Howard's final descent has begun.",0.01685662381350994,0.013102416880428791,0.010097449645400047,0.017841922119259834,0.9248205423355103,0.00848478451371193,0.008796311914920807,neutral,-0.030699352733790874
1_7487_u,"Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist.",0.008507768623530865,0.0773359164595604,0.035483893007040024,0.007507599424570799,0.5844928622245789,0.2531915307044983,0.03348042070865631,neutral,-0.3670115093700588
1_7490_u,"It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels.",0.15459993481636047,0.09558743983507156,0.017468547448515892,0.021076753735542297,0.691449761390686,0.014409337192773819,0.005408226978033781,neutral,-0.26098850555717945
1_7494_u,that sounds a little funny to an American ear.,0.014925412833690643,0.022004133090376854,0.0053620911203324795,0.19953611493110657,0.052634578198194504,0.013486514799296856,0.6920511722564697,surprise,0.14375796308740973
1_7504_u,"""To Stuart, your comic book store is out of this world. Just like the guy in this picture was.""",0.0426517091691494,0.3126816749572754,0.009157494641840458,0.0018062295857816935,0.5186954140663147,0.014805242419242859,0.10020224004983902,neutral,-0.3774898916017264
1_7575_u,"You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!",0.021035945042967796,0.03520151972770691,0.0051545980386435986,0.6436652541160583,0.184234157204628,0.007276774384081364,0.10343179106712341,happy,0.5749964169226587
1_7593_u,"Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him.",0.009636412374675274,0.013180192559957504,0.0030377402435988188,0.012703056447207928,0.9046691656112671,0.0035696427803486586,0.053203802555799484,neutral,-0.016720931511372328
1_7641_u,"She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry.",0.0017344864318147302,0.006995906587690115,0.0016216806834563613,0.030897753313183784,0.060460165143013,0.8834327459335327,0.014857308007776737,sad,-0.8628870663233101
1_7661_u,"Yeah, that was five weeks ago. How much longer is he gonna milk that cow?",0.022643305361270905,0.0441741943359375,0.005570106208324432,0.003772952128201723,0.7248618602752686,0.008237175643444061,0.1907404661178589,neutral,-0.07685182942077518
1_7675_u,"Anyway, to this day, I still can't see a box of crayons without crossing my legs.",0.018767224624753,0.19096538424491882,0.015360773541033268,0.007805426139384508,0.6819034814834595,0.02926744893193245,0.05593027547001839,neutral,-0.24655540520325303
1_7722_u,Exactly what it was half an hour ago. It's like you're not even trying to get better.,0.09162312746047974,0.5660830736160278,0.006175801623612642,0.0012359420070424676,0.25114011764526367,0.023820752277970314,0.05992120876908302,disgust,-0.6864668129710481
1_7894_u,I did. The guy at the liquor store said this stuff tastes great in coffee.,0.0076509276404976845,0.06260207295417786,0.003465560032054782,0.08716870844364166,0.8129861950874329,0.006113752257078886,0.02001272514462471,neutral,0.007336395559832454
1_7938_u,"Come on, let's just start walking. There's got to be a gas station or something nearby.",0.04901857674121857,0.0667315274477005,0.02540258690714836,0.010428340174257755,0.825826108455658,0.008339188061654568,0.014253652654588223,neutral,-0.13906353898346424
1_7953_u,Why don't you ask Scotty to beam you up?,0.6555896997451782,0.04394012317061424,0.0751519724726677,0.0023813981097191572,0.07979587465524673,0.016259003430604935,0.12688204646110535,angry,-0.7885594007093459
1_80_u,"Since it's not bee season, you can have my epinephrine.",0.004883982241153717,0.004931534640491009,0.0015044676838442683,0.00765977194532752,0.9727299213409424,0.0033211850095540285,0.004969187080860138,neutral,-0.006981397629715502
1_8042_u,"No, just me, her and a couple of the big wigs. It's part of a bonus she got.",0.012686031870543957,0.016429947689175606,0.0014011389575898647,0.0952521413564682,0.8089330792427063,0.015368378721177578,0.04992922767996788,neutral,0.049366644117981195
1_8045_u,"Dumped her? What, did he use a forklift?",0.2520236372947693,0.24710461497306824,0.012518920004367828,0.005126655101776123,0.051299430429935455,0.020314371213316917,0.4116123914718628,surprise,-0.5268348883837461
1_8052_u,Like Burt and Ernie. You guys even teach me stuff about words and numbers.,0.016592806205153465,0.02447577193379402,0.003319507697597146,0.018532516434788704,0.9223467111587524,0.004516097251325846,0.010216550901532173,neutral,-0.030371666653081775
1_8078_u,"Trust me, you're not Jewish. That's how they get you.",0.04280019924044609,0.028930556029081345,0.04958667606115341,0.0087986309081316,0.8368550539016724,0.011201977729797363,0.02182701975107193,neutral,-0.12372077815234661
1_8136_u,"Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here.",0.004078430589288473,0.006582086440175772,0.0030632121488451958,0.8831702470779419,0.07639502733945847,0.013640430755913258,0.0130705451592803,happy,0.8558060871437192
1_8159_u,And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.,0.007905075326561928,0.011645969934761524,0.004277470055967569,0.10794667899608612,0.26641228795051575,0.3497004508972168,0.2521120607852936,sad,-0.2655822872184217
1_8185_u,We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,0.009889012202620506,0.028743330389261246,0.0024126283824443817,0.0065171075984835625,0.9408530592918396,0.006603783927857876,0.0049810935743153095,neutral,-0.04113164730370045
1_8217_u,"Go out with me on one date, and I promise you, you'll see.",0.04102015495300293,0.02164335735142231,0.0063461363315582275,0.26983967423439026,0.6295760273933411,0.012912844307720661,0.01866179332137108,neutral,0.18791718129068613
1_8407_u,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.",0.013009203597903252,0.1517786830663681,0.008939548395574093,0.11678731441497803,0.6702401638031006,0.007321157492697239,0.031923871487379074,neutral,-0.06426127813756466
1_8417_u,"Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.",0.02366921864449978,0.4557510316371918,0.29464417695999146,0.005032714456319809,0.14222930371761322,0.007631126791238785,0.07104244083166122,disgust,-0.776662839576602
1_8452_u,I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,0.009980137459933758,0.00972261093556881,0.0018195289885625243,0.6775108575820923,0.24807108938694,0.0073141963221132755,0.045581597834825516,happy,0.6486743838759139
1_8505_u,"A lane frequented by liars. Like you, you big liar!",0.3371260166168213,0.602448046207428,0.020543189719319344,0.004373190924525261,0.013869062066078186,0.006798482034355402,0.014841973781585693,disgust,-0.9625425436533988
1_8717_u,Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,0.004753787536174059,0.01683340035378933,0.001140890526585281,0.7238823771476746,0.23861049115657806,0.004330342169851065,0.010448658838868141,happy,0.6968239565612748
1_8746_u,"I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me "" Raiders of the Lost Ark "" for the first time.",0.0035311917308717966,0.030322836712002754,0.0036971752997487783,0.8802906274795532,0.03359437733888626,0.0068724253214895725,0.0416913777589798,happy,0.8358669984154403
1_8749_u,It was very entertaining... despite the glaring story problem.,0.001256001414731145,0.0020023316610604525,0.0004242425784468651,0.9853129982948303,0.0059717693366110325,0.0016642805421724916,0.0033683336805552244,happy,0.9799661420984194
1_8827_u,How do you not tear off his clothes and take him right here on this table?,0.6344775557518005,0.12789314985275269,0.053553976118564606,0.002615004312247038,0.03274860233068466,0.01594095677137375,0.13277071714401245,angry,-0.8292506341822445
1_8837_u,"Not as relieved as I'm about to be. It's a brave new world, little lady.",0.0007837578887119889,0.0010616821236908436,0.0003790419432334602,0.9838363528251648,0.007243679836392403,0.0029145795851945877,0.003780784085392952,happy,0.9786972912843339
1_90_u,"Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.",0.0979548990726471,0.01852329820394516,0.11872570961713791,0.003796385833993554,0.31460586190223694,0.030061393976211548,0.4163324236869812,surprise,-0.26146891503594816
1_9003_u,"I'm not going to bother him, I'm going to talk to him.",0.3075386583805084,0.1767849177122116,0.017989234998822212,0.11493329703807831,0.35031750798225403,0.030655870214104652,0.001780560240149498,neutral,-0.4180353842675686
1_9009_u,"- No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?",0.04517810791730881,0.07774733752012253,0.14905855059623718,0.012746112421154976,0.6645511388778687,0.02918132208287716,0.021537411957979202,neutral,-0.2884192056953907
1_9087_u,"Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.",0.19539839029312134,0.3931088447570801,0.007168280426412821,0.018065478652715683,0.1752912551164627,0.04625149816274643,0.1647161841392517,disgust,-0.623861534986645
1_9245_u,Can we talk about something else? Do you know that I yodel?,0.0249667726457119,0.10388493537902832,0.016363617032766342,0.01754680648446083,0.7445111870765686,0.01544486079365015,0.07728183269500732,neutral,-0.14311337936669588
1_9594_u,I can't believe we wasted all that time on our Hulk costumes.,0.01955457031726837,0.01153136882930994,0.0034135100431740284,0.002020318526774645,0.006346344016492367,0.015883861109614372,0.9412500858306885,surprise,-0.04836299177259207
1_9668_u,"People usually start a meeting with a joke, but you go ahead-- end with one.",0.15867970883846283,0.19174443185329437,0.010040169581770897,0.09944494813680649,0.4920119047164917,0.01701110601425171,0.031067663803696632,neutral,-0.2780304681509733
1_971_u,"- Now?! - No, after my tongue has swollen to the size of a brisket!",0.03603736683726311,0.01468296255916357,0.004498598165810108,0.00791312474757433,0.028760408982634544,0.008679867722094059,0.8994276523590088,surprise,-0.055985670536756516
1_9963_u,What do you think I was gonna do at home?,0.10917091369628906,0.040996551513671875,0.04339643940329552,0.03501133993268013,0.3150864839553833,0.02914726361632347,0.42719101905822754,surprise,-0.1876998282968998
1_9971_u,I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.,0.4713771939277649,0.2944827973842621,0.003454429330304265,0.003004450583830476,0.19615131616592407,0.023145774379372597,0.008383911103010178,angry,-0.7894557444378734
1_9972_u,"Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.",0.017526444047689438,0.1702500581741333,0.023517170920968056,0.020998995751142502,0.6545798182487488,0.03559834882616997,0.07752912491559982,neutral,-0.22589302621781826
1_9993_u,"Well, my beer isn't flat and my rack's not saggy. So far, the future's great.",0.007568506523966789,0.046027105301618576,0.014300077222287655,0.034739863127470016,0.7325455546379089,0.15628845989704132,0.008530410006642342,neutral,-0.18944428581744432
1_S09E01_027_u,Whatever. Put us on the Internet. I've always wanted a wedding with a comment section.,0.06438480317592621,0.038123905658721924,0.0044922977685928345,0.008756357245147228,0.8668195605278015,0.00948187243193388,0.007941209711134434,neutral,-0.10772652179002762
1_S09E01_368_u,"Wow! Well, marriage must agree with you. Well, you are just glowing.",0.006813147570937872,0.0051973797380924225,0.002458994509652257,0.029479578137397766,0.016934135928750038,0.0028509607072919607,0.936265766620636,surprise,0.012159095611423254
1_S09E01_379_u,Oh. That's so sweet of you.,0.0030131451785564423,0.00773914298042655,0.0009478289866819978,0.8412610292434692,0.07839681208133698,0.011760281398892403,0.0568818636238575,happy,0.8178006306989118
1_S09E01_403_u,That's ridiculous.,0.24677841365337372,0.7296890616416931,0.0034586377441883087,0.000883565517142415,0.006544608622789383,0.0052384138107299805,0.007407192140817642,disgust,-0.9842809613328427
1_S09E01_439_u,I don't know. Sounds pretty bad. Penny's back in her apartment all by herself.,0.02451527677476406,0.8998370170593262,0.022598693147301674,0.0013011213159188628,0.017240168526768684,0.028247367590665817,0.006260409485548735,disgust,-0.9738972332561389
1_S09E02_002_u,"How am I supposed to sleep? I've been married less than 24 hours, and my wife isn't speaking to me.",0.0958574190735817,0.07213462889194489,0.016295937821269035,0.0018228577682748437,0.07704644650220871,0.5884732007980347,0.14836949110031128,sad,-0.7709383288165554
1_S09E02_064_u,Because we're broken up.,0.3797774612903595,0.20370563864707947,0.012433704920113087,0.001899120630696416,0.17699821293354034,0.20994912087917328,0.015236800536513329,angry,-0.8039668051060289
1_S09E02_078_u,"Well, if you want to see less of me, maybe we should go out again.",0.06192021444439888,0.11972817778587341,0.02104759030044079,0.020504441112279892,0.7107852101325989,0.062344130128622055,0.003670323872938752,neutral,-0.24453567154705524
1_S09E02_178_u,"Oh, of course. Wouldn't want to intrude.",0.17777052521705627,0.1663394570350647,0.3589950203895569,0.010408866219222546,0.14321480691432953,0.1375206559896469,0.005750721786171198,fear,-0.8302167924121022
1_S09E02_215_u,"Yeah, well, maybe she has interest in you.",0.019857607781887054,0.03459863364696503,0.007319448981434107,0.018144875764846802,0.899903416633606,0.013604997657239437,0.006571005564182997,neutral,-0.057235812302678823
1_S09E02_271_u,"Dude, just because we're best friends doesn't mean that I have to tell you everything that goes on.",0.12434208393096924,0.24709852039813995,0.003995735198259354,0.008225170895457268,0.5835552215576172,0.008234125562012196,0.02454904094338417,neutral,-0.3754452941939235
1_S09E02_371_u,"Okay, that is the lamest excuse you could've possibly come up with.",0.09900713711977005,0.16939838230609894,0.0019364110194146633,0.027101317420601845,0.6860589385032654,0.0059172408655285835,0.010580556467175484,neutral,-0.2491578538902104
1_S09E02_386_u,That sounds nice.,0.002771122148260474,0.007007149048149586,0.0007846205844543874,0.8068445920944214,0.16646891832351685,0.005545421503484249,0.010578224435448647,happy,0.7907362788100727
1_S09E02_392_u,"Oh. Oh, my God, that is the most beautiful thing anyone's ever said to me. Yeah?",0.010231021791696548,0.014627747237682343,0.005636514630168676,0.020280934870243073,0.010722126811742783,0.003169980365782976,0.9353316426277161,surprise,-0.013384329155087471
1_S09E02_424_u,She watched it.,0.044083818793296814,0.2510218620300293,0.011232170276343822,0.024402549490332603,0.5803243517875671,0.042246013879776,0.04668918624520302,neutral,-0.32418131548911333
1_S09E03_056_u,It runs on syphilis?,0.02365177497267723,0.23308825492858887,0.017430918291211128,0.0015733718173578382,0.500333309173584,0.023840999230742455,0.20008137822151184,neutral,-0.29643857560586184
1_S09E03_072_u,India.,0.01326664350926876,0.045510657131671906,0.006155515555292368,0.0044858395121991634,0.8981147408485413,0.023870570585131645,0.008596030063927174,neutral,-0.08431754726916552
1_S09E03_120_u,We don't have any of those.,0.006422753445804119,0.01008728239685297,0.0020060399547219276,0.0025594676844775677,0.930854856967926,0.01987345702946186,0.02819620817899704,neutral,-0.03583006514236331
